,grid_res,time,RMSE,loss,type,cache
58,60,52.382000207901,0.001605007045808,0.0005759197919364,PI,True
59,60,51.5219988822937,0.001605007045808,0.0005759197919364,PI,True
60,70,34.73500156402588,0.0006564346155419,0.0004464304704652,PI,True
61,70,35.0980007648468,0.0006564346155419,0.0004464304704652,PI,True
62,70,35.112507820129395,0.0006564346155419,0.0004464304704652,PI,True
63,70,35.301000118255615,0.0006564346155419,0.0004464304704652,PI,True
64,70,35.182000160217285,0.0006564346155419,0.0004464304704652,PI,True
65,70,35.78599977493286,0.0006564346155419,0.0004464304704652,PI,True
66,70,36.04900145530701,0.0006564346155419,0.0004464304704652,PI,True
67,70,35.9745078086853,0.0006564346155419,0.0004464304704652,PI,True
68,70,35.67899942398071,0.0006564346155419,0.0004464304704652,PI,True
69,70,35.5169997215271,0.0006564346155419,0.0004464304704652,PI,True
70,80,40.26099944114685,0.0005607002240342,0.0003975989259351,PI,True
71,80,40.44299936294556,0.0005607002240342,0.0003975989259351,PI,True
72,80,41.594512939453125,0.0005607002240342,0.0003975989259351,PI,True
73,80,40.21695947647095,0.0005607002240342,0.0003975989259351,PI,True
74,80,41.00500130653381,0.0005607002240342,0.0003975989259351,PI,True
75,80,40.77399969100952,0.0005607002240342,0.0003975989259351,PI,True
76,80,41.49499940872192,0.0005607002240342,0.0003975989259351,PI,True
77,80,40.77200055122376,0.0005607002240342,0.0003975989259351,PI,True
78,80,41.022998571395874,0.0005607002240342,0.0003975989259351,PI,True
79,80,40.44100022315979,0.0005607002240342,0.0003975989259351,PI,True
80,90,63.733999729156494,0.0010012913130544,0.0005312188988573,PI,True
81,90,63.86399912834168,0.0010012913130544,0.0005312188988573,PI,True
82,90,64.00600147247314,0.0010012913130544,0.0005312188988573,PI,True
83,90,63.89599967002869,0.0010012913130544,0.0005312188988573,PI,True
84,90,63.916000843048096,0.0010012913130544,0.0005312188988573,PI,True
85,90,63.83899974822998,0.0010012913130544,0.0005312188988573,PI,True
86,90,63.92399954795837,0.0010012913130544,0.0005312188988573,PI,True
87,90,63.94899988174439,0.0010012913130544,0.0005312188988573,PI,True
88,90,63.966999769210815,0.0010012913130544,0.0005312188988573,PI,True
89,90,63.97899985313416,0.0010012913130544,0.0005312188988573,PI,True
90,100,47.77699947357178,7.178683428459682e-05,0.0004357099615585,PI,True
91,100,47.93999981880188,7.178683428459682e-05,0.0004357099615585,PI,True
92,100,47.96100044250488,7.178683428459682e-05,0.0004357099615585,PI,True
93,100,47.84299945831299,7.178683428459682e-05,0.0004357099615585,PI,True
94,100,47.79899978637695,7.178683428459682e-05,0.0004357099615585,PI,True
95,100,47.52199983596802,7.178683428459682e-05,0.0004357099615585,PI,True
96,100,48.02399921417236,7.178683428459682e-05,0.0004357099615585,PI,True
97,100,47.846999645233154,7.178683428459682e-05,0.0004357099615585,PI,True
98,100,47.9499990940094,7.178683428459682e-05,0.0004357099615585,PI,True
99,100,48.18600034713745,7.178683428459682e-05,0.0004357099615585,PI,True
100,200,53.4220016002655,0.0007786194487836,0.00051761833371,PI,True
101,200,53.19299936294556,0.0007786194487836,0.00051761833371,PI,True
102,200,54.25100088119507,0.0007786194487836,0.00051761833371,PI,True
103,200,56.40854907035828,0.0007786194487836,0.00051761833371,PI,True
104,200,56.049413442611694,0.0007786194487836,0.00051761833371,PI,True
105,200,54.19599914550781,0.0007786194487836,0.00051761833371,PI,True
106,200,53.31400084495544,0.0007786194487836,0.00051761833371,PI,True
107,200,52.87400007247925,0.0007786194487836,0.00051761833371,PI,True
108,200,52.75046682357788,0.0007786194487836,0.00051761833371,PI,True
109,200,53.4040002822876,0.0007786194487836,0.00051761833371,PI,True
110,300,92.80505800247192,0.0005596235118266,0.0004648867109545,PI,True
111,300,87.69304370880127,0.0005596235118266,0.0004648867109545,PI,True
112,300,89.54808640480042,0.0005596235118266,0.0004648867109545,PI,True
113,300,89.66353154182434,0.0005596235118266,0.0004648867109545,PI,True
114,300,90.49303269386292,0.0005596235118266,0.0004648867109545,PI,True
115,300,89.34109830856323,0.0005596235118266,0.0004648867109545,PI,True
116,300,90.9855091571808,0.0005596235118266,0.0004648867109545,PI,True
117,300,90.63102293014526,0.0005596235118266,0.0004648867109545,PI,True
118,300,91.29272413253784,0.0005596235118266,0.0004648867109545,PI,True
119,300,90.64157128334044,0.0005596235118266,0.0004648867109545,PI,True
120,400,84.98100090026855,0.0009297396708481,0.0005395983733667,PI,True
121,400,83.17352771759033,0.0009297396708481,0.0005395983733667,PI,True
122,400,82.10800051689148,0.0009297396708481,0.0005395983733667,PI,True
123,400,81.99601244926453,0.0009297396708481,0.0005395983733667,PI,True
124,400,81.32900214195251,0.0009297396708481,0.0005395983733667,PI,True
125,400,83.37999844551086,0.0009297396708481,0.0005395983733667,PI,True
126,400,80.67200064659119,0.0009297396708481,0.0005395983733667,PI,True
127,400,81.02700161933899,0.0009297396708481,0.0005395983733667,PI,True
128,400,81.0679988861084,0.0009297396708481,0.0005395983733667,PI,True
129,400,79.60599970817566,0.0009297396708481,0.0005395983733667,PI,True
130,500,79.29400062561035,0.0007956320758471,0.0005539291758688,PI,True
131,500,80.03800058364868,0.0007956320758471,0.0005539291758688,PI,True
132,500,79.17899966239929,0.0007956320758471,0.0005539291758688,PI,True
133,500,79.13399934768677,0.0007956320758471,0.0005539291758688,PI,True
134,500,78.79600143432617,0.0007956320758471,0.0005539291758688,PI,True
135,500,79.25200080871582,0.0007956320758471,0.0005539291758688,PI,True
136,500,79.44899988174438,0.0007956320758471,0.0005539291758688,PI,True
137,500,80.8550009727478,0.0007956320758471,0.0005539291758688,PI,True
138,500,85.3840000629425,0.0007956320758471,0.0005539291758688,PI,True
139,500,85.57505679130554,0.0007956320758471,0.0005539291758688,PI,True
