,grid_res,time,RMSE,loss,type
44,50,78.64200091362,0.00035465430519671467,0.0002807931860127344,PI
45,50,69.96300148963928,0.00040115284798895363,0.00045246638807983075,PI
46,50,83.83634352684021,0.0004573131375158704,0.00041529041196897154,PI
47,50,80.80699849128723,0.0007954851900829576,0.000287111677810703,PI
48,50,69.63350939750671,0.000528520574459515,0.0006339050467127419,PI
49,50,66.54103398323059,0.0014057102380422776,0.0007898927007193041,PI
50,60,67.15650963783264,0.001343763615661735,0.000587796686929716,PI
51,60,67.01711368560791,0.0010857592929983573,0.0006535042418428505,PI
52,60,67.87200093269348,0.0009688641227905484,0.00037251840476137943,PI
53,60,67.18453073501587,0.0009218168516255953,0.0005095058088469273,PI
54,60,77.88826370239258,0.00018930070864415298,0.00045008589370283377,PI
55,60,82.68102526664734,0.0006863435086829469,0.0006370389881991123,PI
56,60,75.06251311302185,0.00048102523177488167,0.0006055417090938819,PI
57,60,70.00309610366821,0.0001415334510421917,0.0007250427851063224,PI
58,60,69.9769983291626,0.0006208217648691097,0.0006223697969955579,PI
59,60,60.50000071525574,0.0007502549875947428,0.0006280324682866878,PI
60,70,62.83357834815979,0.0014231806903423553,0.0005083845736147952,PI
61,70,66.26570534706116,0.0011891475550835425,0.0006077990061889027,PI
62,70,56.50900101661682,0.00047272471656107057,0.0006183340345610484,PI
63,70,59.527528047561646,0.0005200720325047275,0.0005502227207526689,PI
64,70,54.84033513069153,0.000686074029526098,0.0006566372758179118,PI
65,70,55.21700072288513,0.0007775659599565753,0.0005304458226325359,PI
66,70,54.715001344680786,0.0004569226709975479,0.00043362221043452553,PI
67,70,60.57325267791748,0.00046595288290603566,0.0007722731884572953,PI
68,70,70.71150755882263,0.00027620101641219523,0.00032725384178514116,PI
69,70,52.72046685218811,0.00083601463805623,0.000566756690032505,PI
70,80,82.52580332756042,0.0014397395042539222,0.000738058074221809,PI
71,80,59.05253005027771,0.0013055236649756109,0.0007429498647645067,PI
72,80,51.9030020236969,0.0008772789866721313,0.000538016737798637,PI
73,80,55.47000026702881,0.002270704573776564,0.0010470910220001834,PI
74,80,68.84000062942505,0.000408696264391102,0.0005257562627727988,PI
75,80,69.24200057983398,0.000460014917243263,0.00032213813266013247,PI
76,80,55.208001136779785,0.0009491591576854761,0.00039651603011536807,PI
77,80,73.86799931526184,0.0009853066690769536,0.0004999124571246627,PI
78,80,67.39253258705139,0.0005432667917499958,0.0008196124619535006,PI
79,80,70.99703407287598,0.00032220022757396333,0.0003557921711991874,PI
80,90,54.9760000705719,0.0011326233684258874,0.0006233932590601343,PI
81,90,69.3345398902893,0.0011763899676315794,0.0005753712078339079,PI
82,90,77.64903569221497,0.0010903535874843718,0.00045497968106822384,PI
83,90,61.194000244140625,0.0006738833747567167,0.0005671564206051194,PI
84,90,68.10099983215332,0.00022138081394836492,0.0005786666296124527,PI
85,90,67.71802639961243,0.00021244390605758382,0.0005540926117860723,PI
86,90,58.8870005607605,0.000245790465984478,0.0004392953170562486,PI
87,90,61.58299946784973,0.00030611228695041665,0.0004809933897789165,PI
88,90,58.69200134277344,0.00191829060115058,0.00094978927465042,PI
89,90,80.5900022983551,0.000666520750225956,0.0004713278130808185,PI
90,100,76.75900030136108,0.0011806261617933935,0.000533238805186631,PI
91,100,69.09006023406982,0.00022282010327129523,0.0005389600171932865,PI
92,100,66.27705931663513,0.0009352161190841201,0.00043415182179451506,PI
93,100,55.96700143814087,0.0003179136232932757,0.0007357319362892595,PI
94,100,52.95299983024597,0.000637021024477693,0.0005104900959965503,PI
95,100,73.25599789619446,0.0006910938717439486,0.0005416300199141411,PI
96,100,52.34000110626221,0.001256040597026754,0.00046545624782455726,PI
97,100,76.1055121421814,0.0003993945754447616,0.0006723372987600673,PI
98,100,79.76808381080627,0.00011486046579437437,0.0006320201133183379,PI
99,100,63.3630006313324,4.652288751832186e-05,0.0005890021895820219,PI
100,200,89.30753636360168,0.0007737065573947091,0.0005073743765270367,PI
101,200,117.47250699996948,0.0001712542905389169,0.00029197311640594137,PI
102,200,108.4500024318695,0.0002437818715210322,0.0005237847545511987,PI
103,200,107.03001952171326,0.0018951131662430989,0.000712992173839827,PI
104,200,77.16100120544434,0.0005972323476564515,0.00047294614461934614,PI
105,200,87.30405569076538,0.0007400603177487743,0.0006568316344407465,PI
106,200,88.74955129623413,0.0006808305281814062,0.0005670626046027083,PI
107,200,86.84099960327148,0.00021958096703884376,0.00047040204245717317,PI
108,200,86.62502431869507,0.0011242162891253026,0.0006255075668111232,PI
109,200,78.78253054618835,0.0003448437221756377,0.0004120963570599656,PI
110,300,117.18109059333801,0.0003464800545475859,0.0006506557387513656,PI
111,300,116.15800189971924,0.00018351633712556696,0.0005040682850010539,PI
112,300,112.64600086212158,0.0017104393964305347,0.000614035310507105,PI
113,300,108.33700132369995,0.00013233519875662753,0.0003799793950253205,PI
114,300,83.58800053596497,0.0006397033966418631,0.00029042374338772436,PI
115,300,96.1800000667572,0.00033885671618663106,0.0006469537590200192,PI
116,300,114.73899960517883,0.0006695370030848642,0.0004465280363848134,PI
117,300,90.01800107955933,0.0005320695473152337,0.00053750592452146,PI
118,300,76.36700081825256,0.0008995322839567893,0.0005790781130572621,PI
119,300,120.19600009918213,0.0003293385332167559,0.00061159738895189,PI
120,400,83.26600193977356,0.001070618368488363,0.0007679029604398327,PI
121,400,154.7940013408661,0.0014997750570103353,0.00043556075039719033,PI
122,400,135.88200092315674,0.0003536163578885409,0.0003847528583165172,PI
123,400,119.93100190162659,0.0005975789055884995,0.00043889816760911415,PI
124,400,138.77100205421448,0.0002506460501446526,0.0003522692570615549,PI
125,400,93.46500205993652,0.00034666996850315243,0.000515986728714779,PI
126,400,119.57400035858154,0.0004884623802886397,0.0005248525851388481,PI
127,400,108.79600048065186,0.0002011427845081422,0.0005855196570072885,PI
128,400,125.44300174713135,0.0010877908598032346,0.0005560918244641444,PI
129,400,112.86200070381165,0.000921799438644305,0.0005670295348787768,PI
130,500,103.76500082015991,0.000308569610194786,0.00039723252000037346,PI
131,500,107.639000415802,0.00017546182717304717,0.0005027881880331764,PI
132,500,135.94500064849854,0.0005494513574672575,0.0004643502686062506,PI
133,500,120.95100092887878,0.004171024433436614,0.001742468274817388,PI
134,500,124.67100214958191,0.0005749801060962855,0.00042645408001367076,PI
135,500,142.55500030517578,0.0007537104954093006,0.00048650883533843566,PI
136,500,125.10000205039978,0.0004798541740665564,0.0004858379858490025,PI
137,500,108.89400148391724,0.0001689947916139535,0.0004643869875313733,PI
138,500,103.18800163269043,0.0001823713096188118,0.00043316070615351254,PI
139,500,131.2060010433197,0.00016532061741799972,0.0004306135571379414,PI
