,grid_res,time,RMSE,loss,type,cache
103,200,66.05650806427002,0.0004784511695498249,0.0013918169795286428,PI,True
104,200,69.77400016784668,0.00048172868403942575,0.0019293416002586217,PI,True
105,200,78.94405794143677,0.00039093560003137167,0.0016934960213213224,PI,True
106,200,57.839606523513794,0.00018800960069474578,0.0014429992479955134,PI,True
107,200,56.39707350730896,0.000606044341429549,0.0016113798410199998,PI,True
108,200,60.234015226364136,0.00012438566746307206,0.0011971851727707872,PI,True
109,200,77.05604457855225,0.00014843448750350907,0.0015669719910587354,PI,True
110,300,81.2511157989502,0.00017169711335350806,0.0017289299279107384,PI,True
111,300,87.49715757369995,0.001250579668983836,0.0014889427801065835,PI,True
112,300,74.2320876121521,0.0002246801537222728,0.0016850057209580882,PI,True
113,300,86.8150007724762,0.00023106926146076356,0.0017991472657162833,PI,True
114,300,58.360000133514404,0.0001827385510295994,0.00186439383850881,PI,True
115,300,82.8370008468628,0.00021711785558494107,0.0016314176390406498,PI,True
116,300,79.51300168037415,0.00027637171741202267,0.0014729854281161359,PI,True
117,300,58.659000396728516,0.0003819798140032192,0.0015543533808531906,PI,True
118,300,76.93700051307678,0.0004968086837379182,0.0015666915136940684,PI,True
119,300,89.1540002822876,0.0007569711158528612,0.0012627102301299153,PI,True
120,400,104.60600113868713,0.00043477519822179893,0.0015176640069114455,PI,True
121,400,77.22700119018555,0.0002432235325460241,0.0014350886103181582,PI,True
122,400,71.97700071334839,0.00019173623067195004,0.0015856975042341237,PI,True
123,400,84.16900038719177,0.00047106775980693187,0.0013800854493724313,PI,True
124,400,67.46100044250488,0.00024557491878104574,0.0015176548770315934,PI,True
125,400,71.76400089263916,0.00019456354291266039,0.0015164980019619911,PI,True
126,400,110.32400107383728,0.0004419402188302912,0.0013081415935830565,PI,True
127,400,92.04700040817261,0.0002715730151080109,0.0013776057894008542,PI,True
128,400,61.46499991416931,0.00032889178248698124,0.0015034591915937812,PI,True
129,400,73.88300037384033,0.00023333448181820737,0.0014213381097083477,PI,True
130,500,64.2180004119873,0.0003733799775559184,0.001425801865638121,PI,True
131,500,175.43800044059753,8.129666222915127e-05,0.0006470767734089167,PI,True
132,500,93.91400074958801,4.1339786930962517e-05,0.0015641664837917901,PI,True
133,500,64.24600052833557,0.00021770901535493663,0.0015174609799406547,PI,True
134,500,77.98700213432312,0.00014727694968310226,0.0015123782621526694,PI,True
135,500,90.26300048828125,9.288952600767775e-05,0.0015060062226859572,PI,True
136,500,67.16600108146667,0.00040094206232122636,0.0014994352095738794,PI,True
137,500,99.35400128364563,0.00047335341804808907,0.0014042206026935178,PI,True
138,500,80.67600059509277,0.0002820033354096711,0.001343367862823297,PI,True
139,500,85.50900077819824,0.0004300418819856329,0.0015596783263414349,PI,True
